num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2022S004492,2/22/2022,14:30:00,"CALL. CLARA CAMPOAMOR, 25",25,11,CARABANCHEL,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Mujer,5,Asistencia sanitaria ambulatoria con posterioridad,"437,749,445","4,470,645,442",N,NULL
2022S004570,2/23/2022,11:40:00,"AVDA. NICETO ALCALA ZAMORA, 4",4,16,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,"444,947,011","4,481,407,058",N,NULL
2022S004577,2/23/2022,10:35:00,"AUTOV. M-607, +00900E",+00900E,8,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,2,Ingreso inferior o igual a 24 horas,"440,271,528","4,489,059,353",N,NULL
2022S004591,2/22/2022,18:35:00,"CTRA. M-612, 4100S",4100S,8,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,1,Atención en urgencias sin posterior ingreso,"437,373,342","4,485,092,675",N,NULL
2022S004596,2/23/2022,16:00:00,"CALL. GARCILASO, 11",11,7,CHAMBERÍ,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Hombre,14,Sin asistencia sanitaria,"440,632,707","4,475,966,121",N,NULL
2022S004779,2/21/2022,18:25:00,CALL. PEDRO RICO / CALL. ARZOBISPO MORCILLO,51,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"440,756,032","4,481,681,539",N,NULL
2022S004858,2/24/2022,19:20:00,CTRA. CANILLAS / CALL. MATAPOZUELOS,17,16,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,"444,753,001","4,479,363,016",N,NULL
2022S004946,2/25/2022,23:40:00,CALL. BRETON DE LOS HERREROS / CALL. ALONSO CANO,28,7,CHAMBERÍ,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,1,Atención en urgencias sin posterior ingreso,"440,825,149","4,476,773,703",N,NULL
2022S005282,2/28/2022,20:10:00,"CALL. CARLOS II, 2",2,20,SAN BLAS-CANILLEJAS,Colisión frontal,Despejado,Bicicleta,Conductor,De 6 a 9 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"448,505,034","4,475,342,746",N,NULL
2022S005313,2/28/2022,13:30:00,"CTRA. ZARZON, 6",6,9,MONCLOA-ARAVACA,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 55 a 59 años,Hombre,NULL,NULL,"434,024,875","4,473,746,840",N,NULL
2022S005313,2/28/2022,13:30:00,"CTRA. ZARZON, 6",6,9,MONCLOA-ARAVACA,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Peatón,De 10 a 14 años,Mujer,NULL,NULL,"434,024,875","4,473,746,840",N,NULL
2022S005409,3/2/2022,15:30:00,AVDA. AURORA BOREAL / CMNO. FUENTE DE ARRIBA,4,19,VICÁLVARO,Alcance,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,NULL,NULL,"448,102,101","4,472,522,775",N,NULL
2022S005520,3/3/2022,14:10:00,CALL. VILLACID DE CAMPOS / CMNO. FUENTE DE ARRIBA,1,19,VICÁLVARO,Caída,LLuvia intensa,Bicicleta,Conductor,De 25 a 29 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,"448,265,318","4,472,683,597",N,NULL
2022S005560,3/3/2022,16:20:00,"CALL. JUAN BRAVO, 5",5,4,SALAMANCA,Alcance,LLuvia intensa,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"441,952,155","4,476,035,408",N,NULL
2022S005613,3/3/2022,21:20:00,"CALL. SANTA ENGRACIA, 57",57,7,CHAMBERÍ,Atropello a persona,Lluvia débil,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"440,772,361","4,476,130,587",N,NULL
2022S005613,3/3/2022,21:20:00,"CALL. SANTA ENGRACIA, 57",57,7,CHAMBERÍ,Atropello a persona,Lluvia débil,Bicicleta,Peatón,De 30 a 34 años,Mujer,14,Sin asistencia sanitaria,"440,772,361","4,476,130,587",N,NULL
2022S005661,3/4/2022,11:20:00,CALL. PORTICO DE LA GLORIA / RONDA DE LA COMUNICACION,2,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 35 a 39 años,Hombre,2,Ingreso inferior o igual a 24 horas,"443,690,158","4,485,429,285",N,NULL
2022S005712,3/4/2022,20:45:00,CALL. GRAN VIA / CALL. SILVA,45,1,CENTRO,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"440,004,857","4,474,725,764",N,NULL
2022S005727,3/5/2022,0:15:00,"CALL. SEGOVIA, 19",19,1,CENTRO,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,"439,515,992","4,473,940,571",N,NULL
2022S005803,3/5/2022,15:15:00,CALL. LUIS CABRERA / CALL. JUAN BAUTISTA DE TOLEDO,64,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"442,853,072","4,477,199,851",N,NULL
2022S005825,3/5/2022,20:45:00,"PASEO. RECOLETOS, 17",17,1,CENTRO,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,1,Atención en urgencias sin posterior ingreso,"441,261,301","4,474,808,938",N,NULL
2022S005901,3/6/2022,12:55:00,"CALL. SERRANO, 25",25,4,SALAMANCA,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 50 a 54 años,Mujer,2,Ingreso inferior o igual a 24 horas,"441,665,390","4,475,329,903",N,NULL
2022S005901,3/6/2022,12:55:00,"CALL. SERRANO, 25",25,4,SALAMANCA,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Peatón,De 50 a 54 años,Mujer,14,Sin asistencia sanitaria,"441,665,390","4,475,329,903",N,NULL
2022S005905,3/6/2022,15:30:00,CALL. VALMOJADO / CALL. ILLESCAS,121,10,LATINA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,3,Ingreso superior a 24 horas,"435,644,138","4,471,533,710",N,NULL
2022S005920,3/6/2022,14:30:00,"CALL. FUENTE CARRANTONA, 23",23,14,MORATALAZ,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,"446,202,411","4,472,791,495",N,NULL
2022S005920,3/6/2022,14:30:00,"CALL. FUENTE CARRANTONA, 23",23,14,MORATALAZ,Caída,Despejado,Bicicleta,Peatón,De 6 a 9 años,Hombre,14,Sin asistencia sanitaria,"446,202,411","4,472,791,495",N,NULL
2022S006015,3/8/2022,8:25:00,"CALL. RICARDO ORTIZ, 55",55,15,CIUDAD LINEAL,Colisión lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,NULL,NULL,"444,218,765","4,475,065,487",N,NULL
2022S006033,3/8/2022,12:15:00,"AVDA. LAS AGUILAS, 41",41,10,LATINA,Alcance,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"434,599,674","4,470,567,580",N,NULL
2022S006171,3/9/2022,14:00:00,CALL. EMBAJADORES / CALL. SODIO,195,2,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,"441,317,036","4,471,131,225",N,NULL
2022S006177,3/10/2022,9:15:00,PASEO. VENEZUELA / PASEO. FERNAN NUÑEZ,1,3,RETIRO,Caída,Lluvia débil,Bicicleta EPAC (pedaleo asistido),Conductor,De 45 a 49 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,"442,284,552","4,474,173,614",N,NULL
2022S006187,3/10/2022,12:40:00,CALL. SILVA / PLAZA. SANTO DOMINGO,2,1,CENTRO,Colisión frontal,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,1,Atención en urgencias sin posterior ingreso,"439,908,710","4,474,676,348",N,NULL
2022S006266,3/10/2022,19:05:00,"CALL. ARROYO DEL MONTE, 57",57,8,FUENCARRAL-EL PARDO,Alcance,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,3,Ingreso superior a 24 horas,"438,284,899","4,482,244,314",N,NULL
2022S006352,3/10/2022,22:50:00,"CALL. O'DONNELL, 29",29,4,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,2,Ingreso inferior o igual a 24 horas,"442,584,220","4,474,774,027",N,NULL
2022S006366,3/11/2022,15:55:00,AVDA. TOREROS / CALL. CAMPANAR,43,4,SALAMANCA,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 55 a 59 años,Hombre,2,Ingreso inferior o igual a 24 horas,"443,396,322","4,475,945,812",N,NULL
2022S006399,3/11/2022,17:10:00,"CALL. JUAN BRAVO, 49",49,4,SALAMANCA,Colisión fronto-lateral,NULL,Bicicleta,Conductor,De 25 a 29 años,Mujer,NULL,NULL,"442,654,454","4,475,968,134",N,NULL
2022S006430,3/11/2022,20:30:00,"CALL. ISABEL LA CATOLICA, 12",12,1,CENTRO,Alcance,Lluvia débil,Bicicleta,Conductor,De 30 a 34 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,"439,831,408","4,474,801,889",N,NULL
2022S006607,3/12/2022,12:00:00,"AVDA. MONASTERIO DE SILOS, 1",1,8,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,"439,563,003","4,483,801,373",N,NULL
2022S006695,3/13/2022,0:40:00,CALL. PALOS DE LA FRONTERA / PASEO. SANTA MARIA DE LA CABEZA,12,2,ARGANZUELA,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"440,838,274","4,472,748,623",N,NULL
2022S006722,3/13/2022,9:40:00,CALL. CARABANCHEL BAJO / CALL. ALBOX,29,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"436,666,010","4,469,682,933",N,NULL
2022S006782,3/13/2022,13:30:00,CALL. ANDRES TAMAYO / CALL. BEJAR,23,4,SALAMANCA,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"442,984,093","4,476,466,842",N,NULL
2022S006796,3/12/2022,21:04:00,"AVDA. MANZANARES, 16",16,10,LATINA,Colisión frontal,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,"438,718,850","4,473,326,441",N,NULL
2022S006796,3/12/2022,21:04:00,"AVDA. MANZANARES, 16",16,10,LATINA,Colisión frontal,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"438,718,850","4,473,326,441",N,NULL
2022S006812,3/13/2022,20:50:00,"CALL. ARQUITECTO SANCHEZ ARCAS, 1",1,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,NULL,NULL,"439,207,976","4,478,238,323",N,NULL
2022S006812,3/13/2022,20:50:00,"CALL. ARQUITECTO SANCHEZ ARCAS, 1",1,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Peatón,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,"439,207,976","4,478,238,323",N,NULL
2022S007151,2/7/2022,21:56:00,CALL. AYALA / CALL. GENERAL DIAZ PORLIER,30,4,SALAMANCA,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"442,569,528","4,475,399,674",N,NULL
2022S007228,3/16/2022,21:15:00,CALL. SIL / oria,14,5,CHAMARTÍN,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,"442,058,704","4,477,634,930",N,NULL
2022S007300,3/17/2022,20:30:00,"CALL. SERRANO, 5",5,4,SALAMANCA,Colisión lateral,NULL,Bicicleta,Conductor,De 40 a 44 años,Hombre,NULL,NULL,"441,586,839","4,474,769,159",N,NULL
2022S007328,3/18/2022,9:35:00,AVDA. POBLADOS / Anto,151,11,CARABANCHEL,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 25 a 29 años,Hombre,NULL,NULL,"437,910,374","4,469,449,815",N,NULL
2022S007368,3/17/2022,21:20:00,PASEO. CASTELLANA / CALL. MARIA DE MOLINA,66,4,SALAMANCA,Alcance,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Mujer,5,Asistencia sanitaria ambulatoria con posterioridad,"441,452,590","4,476,589,907",N,NULL
2022S007617,3/19/2022,19:45:00,CALL. DONOSO CORTES / CALL. ANDRES MELLADO,78,7,CHAMBERÍ,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,"439,419,732","4,476,444,436",N,NULL
2022S007679,3/20/2022,9:10:00,"CALL. CAMARENA, 280",280,10,LATINA,Atropello a persona,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,"435,791,835","4,471,040,786",N,NULL
2022S007679,3/20/2022,9:10:00,"CALL. CAMARENA, 280",280,10,LATINA,Atropello a persona,Despejado,Bicicleta,Peatón,Más de 74 años,Mujer,1,Atención en urgencias sin posterior ingreso,"435,791,835","4,471,040,786",N,NULL
2022S007720,3/20/2022,18:23:00,"CALL. RAMON PEREZ DE AYALA, 10",10,13,PUENTE DE VALLECAS,Atropello a animal,Nublado,Bicicleta,Conductor,De 15 a 17 años,Hombre,NULL,NULL,"444,384,590","4,472,221,134",N,NULL
2022S007773,3/21/2022,17:20:00,"GTA. SAN VICENTE, 1",1,9,MONCLOA-ARAVACA,Caída,LLuvia intensa,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"438,860,443","4,474,664,418",N,NULL
2022S007862,3/22/2022,18:50:00,"AVDA. MANZANARES, 58",58,11,CARABANCHEL,Atropello a persona,Nublado,Bicicleta,Conductor,Desconocido,Hombre,NULL,NULL,"438,669,266","4,472,706,421",N,NULL
2022S007862,3/22/2022,18:50:00,"AVDA. MANZANARES, 58",58,11,CARABANCHEL,Atropello a persona,Nublado,Bicicleta,Peatón,De 6 a 9 años,Mujer,2,Ingreso inferior o igual a 24 horas,"438,669,266","4,472,706,421",N,NULL
2022S008094,3/24/2022,10:00:00,"PASEO. RECOLETOS, 22",22,4,SALAMANCA,Alcance,Lluvia débil,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"441,416,987","4,475,047,126",N,NULL
2022S008117,3/22/2022,17:15:00,AVDA. DOCTOR GARCIA TAPIA / CALL. LAPONIA,224,14,MORATALAZ,Atropello a persona,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,2,Ingreso inferior o igual a 24 horas,"446,732,920","4,473,092,130",N,NULL
2022S008117,3/22/2022,17:15:00,AVDA. DOCTOR GARCIA TAPIA / CALL. LAPONIA,224,14,MORATALAZ,Atropello a persona,Despejado,Bicicleta,Peatón,De 10 a 14 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,"446,732,920","4,473,092,130",N,NULL
2022S008171,3/24/2022,17:52:00,RONDA. TOLEDO / CALL. GASOMETRO,30,2,ARGANZUELA,Caída,Lluvia débil,Bicicleta,Conductor,De 65 a 69 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"439,864,345","4,473,062,939",N,NULL
2022S008198,3/24/2022,17:32:00,"CALL. SOR ANGELA DE LA CRUZ, 30",30,6,TETUÁN,Caída,Nublado,Bicicleta,Conductor,De 30 a 34 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,"440,887,336","4,479,088,478",N,NULL
2022S008292,3/25/2022,17:30:00,CALL. JAVIER DEL QUINTO / CALL. AREQUIPA,12,16,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,NULL,NULL,"445,581,459","4,479,916,377",N,NULL
2022S008313,3/25/2022,19:00:00,"PLAZA. INDEPENDENCIA, 5",5,4,SALAMANCA,Caída,Lluvia débil,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"441,578,301","4,474,650,773",N,NULL
2022S008389,3/26/2022,10:50:00,CMNO. VALDERRIBAS / CALL. DOCTOR SALGADO,54,13,PUENTE DE VALLECAS,Colisión fronto-lateral,NULL,Bicicleta,Conductor,Desconocido,Desconocido,NULL,NULL,"443,738,138","4,472,352,475",N,NULL
2022S008490,3/27/2022,9:15:00,AVDA. LOS ROSALES / CALL. ZAFIRO,100,17,VILLAVERDE,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,NULL,NULL,"442,634,994","4,466,722,338",N,NULL
2022S008490,3/27/2022,9:15:00,AVDA. LOS ROSALES / CALL. ZAFIRO,100,17,VILLAVERDE,Caída,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,NULL,NULL,"442,634,994","4,466,722,338",N,NULL
2022S008526,3/27/2022,21:00:00,CALL. CLAVEL / CALL. GRAN VIA,1,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,"440,643,294","4,474,593,361",S,NULL
2022S008560,3/28/2022,13:20:00,CALL. DOCTOR SANCHEZ / CALL. PUERTO DE LA MORCUERA,25,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"443,500,882","4,470,446,075",N,NULL
2022S008595,3/28/2022,21:45:00,CALL. CEA BERMUDEZ / CALL. GUZMAN EL BUENO,41,7,CHAMBERÍ,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,"439,542,637","4,476,721,807",N,NULL
2022S008606,3/28/2022,13:30:00,"PQUE. MADRID RIO, +00320I",+00320I,2,ARGANZUELA,Atropello a persona,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,14,Sin asistencia sanitaria,"439,843,915","4,472,108,658",N,NULL
2022S008606,3/28/2022,13:30:00,"PQUE. MADRID RIO, +00320I",+00320I,2,ARGANZUELA,Atropello a persona,Despejado,Bicicleta,Peatón,Más de 74 años,Mujer,1,Atención en urgencias sin posterior ingreso,"439,843,915","4,472,108,658",N,NULL
2022S008630,3/29/2022,16:30:00,"PASEO. INFANTA ISABEL, 25",25,3,RETIRO,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,"441,735,031","4,473,104,470",N,NULL
2022S008668,3/28/2022,21:40:00,CALL. NURIA / CALL. PEÑA SIRIO,41,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,"440,287,634","4,482,545,261",N,NULL
2022S008702,3/28/2022,13:00:00,"PQUE. MADRID RIO, +00350I",+00350I,2,ARGANZUELA,Atropello a animal,Nublado,Bicicleta,Conductor,De 50 a 54 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,"438,755,907","4,473,576,074",N,NULL
2022S009044,3/31/2022,20:50:00,"PASEO. PRADO, 1",1,3,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,NULL,NULL,"441,201,092","4,474,426,417",N,NULL
2022S009053,3/31/2022,23:44:00,"CALL. CONDE DE PEÑALVER, 19",19,4,SALAMANCA,Alcance,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,"442,599,279","4,475,124,503",N,NULL
2022S009184,4/1/2022,16:25:00,"PLAZA. ESPAÑA, 7",7,1,CENTRO,Colisión frontal,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"439,561,665","4,474,879,438",N,NULL
2022S009184,4/1/2022,16:25:00,"PLAZA. ESPAÑA, 7",7,1,CENTRO,Colisión frontal,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"439,561,665","4,474,879,438",N,NULL
2022S009189,4/1/2022,17:25:00,"CALL. ESPALTER, 5",5,3,RETIRO,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"441,386,379","4,473,798,418",N,NULL
2022S009202,4/1/2022,20:50:00,GENERAL PARDIÑAS,56,4,SALAMANCA,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,"442,465,216","4,475,589,285",N,NULL
2022S009329,4/2/2022,12:40:00,CTRA. DEHESA DE LA VILLA / ANILLO VERDE CICLISTA,14,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,"437,775,865","4,478,605,727",N,NULL
2022S009433,4/4/2022,15:10:00,"CALL. SEGOVIA, 53",53,2,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,"439,071,752","4,473,952,929",N,NULL
2022S009449,4/4/2022,18:50:00,"CALL. NUÑEZ DE BALBOA, 71",71,4,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,"442,117,608","4,475,680,325",N,NULL
2022S009457,4/4/2022,19:15:00,CALL. VIA CARPETANA / CALL. CARAMUEL,166,10,LATINA,Choque contra obstáculo fijo,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"438,218,315","4,472,799,959",N,NULL
2022S009520,4/5/2022,18:15:00,CALL. HERMANOS GARCIA NOBLEJAS / CALL. BRAULIO GUTIERREZ,68,15,CIUDAD LINEAL,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,3,Ingreso superior a 24 horas,"446,357,649","4,475,670,185",N,NULL
2022S009579,4/6/2022,17:45:00,CALL. COALICION / CALL. VILLAFUERTE,37,17,VILLAVERDE,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,1,Atención en urgencias sin posterior ingreso,"441,476,565","4,467,505,479",N,NULL
2022S009603,4/6/2022,20:00:00,CALL. MARTELL / CALL. PUERTO DE ARLABAN,28,13,PUENTE DE VALLECAS,Colisión frontal,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"443,273,170","4,470,747,939",N,NULL
2022S009614,4/7/2022,0:05:00,PLAZA. EMPERADOR CARLOS V / PASEO. PRADO,4,2,ARGANZUELA,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,2,Ingreso inferior o igual a 24 horas,"441,314,128","4,473,381,580",N,NULL
2022S009668,4/7/2022,16:25:00,"CALL. SAN GERMAN, 12",12,6,TETUÁN,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,"441,231,887","4,478,637,379",N,NULL
2022S009673,4/7/2022,18:50:00,"CALL. ISAAC PERAL, 12",12,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,2,Ingreso inferior o igual a 24 horas,"439,091,287","4,476,394,853",N,NULL
2022S009674,4/7/2022,18:30:00,CALL. AGUSTIN GARCIA MALLA / CALL. CLAUDIO FERRERO FERRERO,8,18,VILLA DE VALLECAS,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"447,643,396","4,470,388,252",N,NULL
2022S009685,4/7/2022,20:30:00,"CALL. COLON, 9",9,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,1,Atención en urgencias sin posterior ingreso,"440,432,358","4,475,039,977",N,NULL
2022S009748,4/8/2022,15:15:00,PASEO. CASTELLANA / PLAZA. LIMA,138,5,CHAMARTÍN,Atropello a persona,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,"441,475,182","4,478,101,986",N,NULL
2022S009748,4/8/2022,15:15:00,PASEO. CASTELLANA / PLAZA. LIMA,138,5,CHAMARTÍN,Atropello a persona,Despejado,Bicicleta,Peatón,De 45 a 49 años,Mujer,14,Sin asistencia sanitaria,"441,475,182","4,478,101,986",N,NULL
2022S009751,4/8/2022,17:15:00,"CALL. ANTONIO DE LEYVA, 39",39,11,CARABANCHEL,Alcance,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,NULL,NULL,"439,280,525","4,471,455,010",N,NULL
2022S010110,4/10/2022,21:22:00,"PASEO. DELICIAS, 55",55,2,ARGANZUELA,Colisión fronto-lateral,NULL,Bicicleta,Conductor,De 21 a 24 años,Hombre,NULL,NULL,"441,121,476","4,472,570,013",N,NULL
2022S010140,4/11/2022,11:50:00,CALL. PINZON / CALL. CAMICHI,1A,11,CARABANCHEL,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,"437,175,491","4,471,418,363",N,NULL
